id,name,zone,ubicacion_full,distrito2,calle,barrio,barrio2,distrito,area,price,price_before,square_mt,rooms,wc,terraza,balcon,estado,año,armarios,cocina,amueblado,planta,calef,asc,aire,exterior,datalles2,cp,actualizacion,actualizacion2,extract_day
99937189,"Alquiler de Piso en calle de l'Olivera, 10","El Poble Sec - Parc de Montjuïc, Barcelona","Calle de l'Olivera, 10||Barrio El Poble Sec - Parc de Montjuïc||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,"Calle de l'Olivera, 10",Barrio El Poble Sec - Parc de Montjuïc,Barrio El Poble Sec - Parc de Montjuïc,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",1300,1300,65,2,1,0,1,segunda mano/buen estado,,1,1,1,5,0,1,1,0,||aire acondicionado||||consumo: |167 kwh/m² año|||emisiones: |42 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08004,Anuncio actualizado hace 2 horas,Anuncio actualizado el 18 de diciembre,2022-12-18
94254966,Alquiler de Piso en calle de Mèxic,"La Font de la Guatlla, Barcelona","Calle de Mèxic||Barrio La Font de la Guatlla||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,Calle de Mèxic,Barrio La Font de la Guatlla,Barrio La Font de la Guatlla,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",1760,1760,65,3,1,0,0,segunda mano/buen estado,,1,0,0,2,0,1,1,1,||aire acondicionado||||no indicado|||,08004,Anuncio actualizado hace 16 horas,Anuncio actualizado el 17 de diciembre,2022-12-18
99932321,"Alquiler de Estudio en calle de Salvà, 90","El Poble Sec - Parc de Montjuïc, Barcelona","Calle de Salvà, 90||Urb. Paralelo||Barrio El Poble Sec - Parc de Montjuïc||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,"Calle de Salvà, 90",Urb. Paralelo,Barrio El Poble Sec - Parc de Montjuïc,Barrio El Poble Sec - Parc de Montjuïc,Barcelona,630,630,31,0,1,0,0,segunda mano/buen estado,,0,1,0,0,1,0,1,0,||aire acondicionado||||consumo: |44 kwh/m² año|||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08004,Anuncio actualizado hace un día,Anuncio actualizado el 17 de diciembre,2022-12-18
98002371,Alquiler de Piso en calle de Mèxic,"La Font de la Guatlla, Barcelona","Calle de Mèxic||Barrio La Font de la Guatlla||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,Calle de Mèxic,Barrio La Font de la Guatlla,Barrio La Font de la Guatlla,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",1600,1600,60,2,1,0,0,segunda mano/buen estado,,1,0,0,3,0,1,1,1,||aire acondicionado||||no indicado|||,08004,Anuncio actualizado hace 17 horas,Anuncio actualizado el 17 de diciembre,2022-12-18
36375201,"Alquiler de Estudio en calle de Vila i Vilà, 51","El Poble Sec - Parc de Montjuïc, Barcelona","Calle de Vila i Vilà, 51||Urb. Poble Sec||Barrio El Poble Sec - Parc de Montjuïc||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,"Calle de Vila i Vilà, 51",Urb. Poble Sec,Barrio El Poble Sec - Parc de Montjuïc,Barrio El Poble Sec - Parc de Montjuïc,Barcelona,700,700,32,0,1,0,0,segunda mano/buen estado,1960,1,1,1,6,1,1,0,1,||consumo: |126 kwh/m² año|||emisiones: |96 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08004,Anuncio actualizado hace un día,Anuncio actualizado el 16 de diciembre,2022-12-18
98002735,Alquiler de Piso en calle de Mèxic,"La Font de la Guatlla, Barcelona","Calle de Mèxic||Barrio La Font de la Guatlla||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,Calle de Mèxic,Barrio La Font de la Guatlla,Barrio La Font de la Guatlla,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",1300,1300,40,1,1,1,0,segunda mano/buen estado,,1,0,0,5,0,1,1,1,||aire acondicionado||||no indicado|||,08004,Anuncio actualizado hace 17 horas,Anuncio actualizado el 17 de diciembre,2022-12-18
99933363,Alquiler de Piso en Salvá,"El Poble Sec - Parc de Montjuïc, Barcelona","Salvá||Barrio El Poble Sec - Parc de Montjuïc||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,Salvá,Barrio El Poble Sec - Parc de Montjuïc,Barrio El Poble Sec - Parc de Montjuïc,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",1000,1000,40,1,1,1,1,segunda mano/buen estado,1900,1,1,1,1,1,1,1,1,||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08004,Anuncio actualizado hace un día,Anuncio actualizado el 16 de diciembre,2022-12-18
94306530,Alquiler de Chalet adosado en calle de la Font Florida,"La Font de la Guatlla, Barcelona","Calle de la Font Florida||Barrio La Font de la Guatlla||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,Calle de la Font Florida,Barrio La Font de la Guatlla,Barrio La Font de la Guatlla,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",6900,6900,240,4,3,1,1,segunda mano/buen estado,,1,1,1,0,1,0,0,0,||aire acondicionado|||piscina|||jardín||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08004,Anuncio actualizado hace 18 horas,Anuncio actualizado el 17 de diciembre,2022-12-18
99932184,Alquiler de Piso en calle de Vila i Vilà,"El Poble Sec - Parc de Montjuïc, Barcelona","Calle de Vila i Vilà||Barrio El Poble Sec - Parc de Montjuïc||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,Calle de Vila i Vilà,Barrio El Poble Sec - Parc de Montjuïc,Barrio El Poble Sec - Parc de Montjuïc,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",1190,1190,76,2,1,0,1,segunda mano/buen estado,1900,0,0,0,1,1,0,0,1,||en trámite|||,08004,Anuncio actualizado hace un día,Anuncio actualizado el 16 de diciembre,2022-12-18
91376428,Alquiler de Piso en olivera,"El Poble Sec - Parc de Montjuïc, Barcelona","olivera||Barrio El Poble Sec - Parc de Montjuïc||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,olivera,Barrio El Poble Sec - Parc de Montjuïc,Barrio El Poble Sec - Parc de Montjuïc,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",1980,1980,54,2,1,0,1,segunda mano/buen estado,,0,1,1,1,1,1,0,1,||en trámite|||,08004,Anuncio actualizado hace 22 horas,Anuncio actualizado el 17 de diciembre,2022-12-18
94255066,Alquiler de Piso en Gran Via Corts Catalanes,"La Font de la Guatlla, Barcelona","Gran Via Corts Catalanes||Barrio La Font de la Guatlla||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,Gran Via Corts Catalanes,Barrio La Font de la Guatlla,Barrio La Font de la Guatlla,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",850,850,66,2,1,0,1,segunda mano/buen estado,1935,0,0,0,4,0,1,1,1,||aire acondicionado||||consumo: |236 kwh/m² año|||emisiones: |59 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08004,Anuncio actualizado hace un día,Anuncio actualizado el 16 de diciembre,2022-12-18
91376548,Alquiler de Piso en olivera,"El Poble Sec - Parc de Montjuïc, Barcelona","olivera||Barrio El Poble Sec - Parc de Montjuïc||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,olivera,Barrio El Poble Sec - Parc de Montjuïc,Barrio El Poble Sec - Parc de Montjuïc,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",1980,1980,54,2,1,0,1,segunda mano/buen estado,,0,1,1,2,1,1,0,1,||en trámite|||,08004,Anuncio actualizado hace 22 horas,Anuncio actualizado el 17 de diciembre,2022-12-18
99929012,Alquiler de Piso en calle del Poeta Cabanyes,"El Poble Sec - Parc de Montjuïc, Barcelona","Calle del Poeta Cabanyes||Barrio El Poble Sec - Parc de Montjuïc||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,Calle del Poeta Cabanyes,Barrio El Poble Sec - Parc de Montjuïc,Barrio El Poble Sec - Parc de Montjuïc,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",1900,1900,59,2,1,0,1,segunda mano/buen estado,,1,1,1,1,1,1,1,1,||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08004,Anuncio actualizado hace un día,Anuncio actualizado el 16 de diciembre,2022-12-18
91829478,Alquiler de Piso en olivera,"El Poble Sec - Parc de Montjuïc, Barcelona","olivera||Barrio El Poble Sec - Parc de Montjuïc||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,olivera,Barrio El Poble Sec - Parc de Montjuïc,Barrio El Poble Sec - Parc de Montjuïc,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",1980,1980,54,2,1,0,1,segunda mano/buen estado,,0,1,1,1,1,1,0,1,||en trámite|||,08004,Anuncio actualizado hace 22 horas,Anuncio actualizado el 17 de diciembre,2022-12-18
99925346,Alquiler de Piso en El Poble Sec - Parc de Montjuïc,"Sants-Montjuïc, Barcelona","||Barrio El Poble Sec - Parc de Montjuïc||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,,Barrio El Poble Sec - Parc de Montjuïc,Barrio El Poble Sec - Parc de Montjuïc,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",2000,2000,81,2,1,1,0,segunda mano/buen estado,,0,1,1,0,1,1,1,1,||aire acondicionado||||no indicado|||,08004,Anuncio actualizado hace un día,Anuncio actualizado el 16 de diciembre,2022-12-18
92069962,Alquiler de Piso en olivera,"El Poble Sec - Parc de Montjuïc, Barcelona","olivera||Barrio El Poble Sec - Parc de Montjuïc||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,olivera,Barrio El Poble Sec - Parc de Montjuïc,Barrio El Poble Sec - Parc de Montjuïc,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",1980,1980,54,2,1,0,1,segunda mano/buen estado,,0,1,1,4,1,1,0,1,||en trámite|||,08004,Anuncio actualizado hace 22 horas,Anuncio actualizado el 17 de diciembre,2022-12-18
99923182,Alquiler de Dúplex en calle de Murillo,"El Poble Sec - Parc de Montjuïc, Barcelona","Calle de Murillo||Urb. El Poble-sec||Barrio El Poble Sec - Parc de Montjuïc||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,Calle de Murillo,Urb. El Poble-sec,Barrio El Poble Sec - Parc de Montjuïc,Barrio El Poble Sec - Parc de Montjuïc,Barcelona,1800,1800,113,2,1,0,0,segunda mano/buen estado,,0,0,0,0,1,0,0,0,||consumo: |144 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08004,Anuncio actualizado hace un día,Anuncio actualizado el 16 de diciembre,2022-12-18
94732013,Alquiler de Piso en Pedreres,"El Poble Sec - Parc de Montjuïc, Barcelona","Pedreres||Barrio El Poble Sec - Parc de Montjuïc||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,Pedreres,Barrio El Poble Sec - Parc de Montjuïc,Barrio El Poble Sec - Parc de Montjuïc,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",1430,1430,50,2,1,0,0,segunda mano/buen estado,,0,1,1,3,1,0,0,0,||consumo: |130 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08004,Anuncio actualizado hace 22 horas,Anuncio actualizado el 17 de diciembre,2022-12-18
99922726,Alquiler de Piso en El Poble Sec - Parc de Montjuïc,"Sants-Montjuïc, Barcelona","||Barrio El Poble Sec - Parc de Montjuïc||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,,Barrio El Poble Sec - Parc de Montjuïc,Barrio El Poble Sec - Parc de Montjuïc,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",1100,1100,85,3,1,0,1,segunda mano/buen estado,,0,1,1,8,1,1,0,1,||consumo: |9 kwh/m² año|||emisiones: |9 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08004,Anuncio actualizado hace 2 días,Anuncio actualizado el 15 de diciembre,2022-12-18
94919420,Alquiler de Ático en Pedreres,"El Poble Sec - Parc de Montjuïc, Barcelona","Pedreres||Barrio El Poble Sec - Parc de Montjuïc||Distrito Sants-Montjuïc||Barcelona||Área de Barcelona, Barcelona",Distrito Sants-Montjuïc,Pedreres,Barrio El Poble Sec - Parc de Montjuïc,Barrio El Poble Sec - Parc de Montjuïc,Distrito Sants-Montjuïc,"Área de Barcelona, Barcelona",1485,1485,40,1,1,0,0,segunda mano/buen estado,,0,1,1,7,1,1,1,1,||aire acondicionado||||consumo: |130 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08004,Anuncio actualizado hace 22 horas,Anuncio actualizado el 17 de diciembre,2022-12-18
