id,name,zone,ubicacion_full,distrito2,calle,barrio,barrio2,distrito,area,price,price_before,square_mt,rooms,wc,terraza,balcon,estado,año,armarios,cocina,amueblado,planta,calef,asc,aire,exterior,datalles2,cp,actualizacion,actualizacion2,extract_day
99947540,"Alquiler de Piso en calle de la Vall d'Aro, 2","La Trinitat Nova, Barcelona","Calle de la Vall d'Aro, 2||Barrio La Trinitat Nova||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,"Calle de la Vall d'Aro, 2",Barrio La Trinitat Nova,Barrio La Trinitat Nova,Distrito Nou Barris,"Área de Barcelona, Barcelona",750,750,50,2,1,0,0,segunda mano/buen estado,,0,1,0,3,0,1,0,1,||en trámite|||,08033,Anuncio actualizado hace una hora,Anuncio actualizado el 19 de diciembre,2022-12-19
99944298,"Alquiler de Ático en calle de la Foradada, 50","La Trinitat Vella, Barcelona","Calle de la Foradada, 50||Barrio La Trinitat Vella||Distrito Sant Andreu||Barcelona||Área de Barcelona, Barcelona",Distrito Sant Andreu,"Calle de la Foradada, 50",Barrio La Trinitat Vella,Barrio La Trinitat Vella,Distrito Sant Andreu,"Área de Barcelona, Barcelona",1000,1000,116,3,2,1,1,segunda mano/buen estado,,0,1,1,2,1,0,1,1,||aire acondicionado||||en trámite|||,08033,Anuncio actualizado hace 5 horas,Anuncio actualizado el 19 de diciembre,2022-12-19
98978175,Alquiler de Piso en calle de la Vall d'Aro,"La Trinitat Nova, Barcelona","Calle de la Vall d'Aro||Barrio La Trinitat Nova||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle de la Vall d'Aro,Barrio La Trinitat Nova,Barrio La Trinitat Nova,Distrito Nou Barris,"Área de Barcelona, Barcelona",820,820,50,2,1,0,0,segunda mano/buen estado,1963,1,1,0,2,0,0,0,1,||consumo: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08033,Anuncio actualizado hace 8 horas,Anuncio actualizado el 19 de diciembre,2022-12-19
99622219,Alquiler de Piso en via de Bàrcino,"La Trinitat Vella, Barcelona","Via de Bàrcino||Barrio La Trinitat Vella||Distrito Sant Andreu||Barcelona||Área de Barcelona, Barcelona",Distrito Sant Andreu,Via de Bàrcino,Barrio La Trinitat Vella,Barrio La Trinitat Vella,Distrito Sant Andreu,"Área de Barcelona, Barcelona",890,890,60,3,1,0,0,segunda mano/buen estado,1955,0,0,0,2,0,0,0,0,||consumo: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08033,Anuncio actualizado hace 18 días,Anuncio actualizado el 1 de diciembre,2022-12-19
99518864,Alquiler de Piso en via de Bàrcino,"La Trinitat Vella, Barcelona","Via de Bàrcino||Barrio La Trinitat Vella||Distrito Sant Andreu||Barcelona||Área de Barcelona, Barcelona",Distrito Sant Andreu,Via de Bàrcino,Barrio La Trinitat Vella,Barrio La Trinitat Vella,Distrito Sant Andreu,"Área de Barcelona, Barcelona",860,860,76,3,1,0,0,segunda mano/buen estado,1960,0,0,0,1,0,0,0,1,||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08033,Anuncio actualizado hace 18 días,Anuncio actualizado el 1 de diciembre,2022-12-19
95755050,Alquiler de Piso en calle de Finestrelles,"La Trinitat Vella, Barcelona","Calle de Finestrelles||Barrio La Trinitat Vella||Distrito Sant Andreu||Barcelona||Área de Barcelona, Barcelona",Distrito Sant Andreu,Calle de Finestrelles,Barrio La Trinitat Vella,Barrio La Trinitat Vella,Distrito Sant Andreu,"Área de Barcelona, Barcelona",1717,1717,53,2,1,0,0,segunda mano/buen estado,,0,0,0,5,0,0,0,0,||no indicado|||,08033,Anuncio actualizado hace 19 días,Anuncio actualizado el 30 de noviembre,2022-12-19
99909045,Alquiler de Chalet adosado en avenida Puig de Jorba,"Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","Avenida Puig de Jorba||Barrio Ciutat Meridiana - Torre Baró - Vallbona||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Avenida Puig de Jorba,Barrio Ciutat Meridiana - Torre Baró - Vallbona,Barrio Ciutat Meridiana - Torre Baró - Vallbona,Distrito Nou Barris,"Área de Barcelona, Barcelona",1300,1300,145,3,2,1,1,segunda mano/buen estado,,1,1,1,0,0,0,0,0,||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08033,Anuncio actualizado hace 5 días,Anuncio actualizado el 14 de diciembre,2022-12-19
99429562,Alquiler de Piso en calle del Pedraforca,"Ciutat Meridiana - Torre Baró - Vallbona, Barcelona","Calle del Pedraforca||Urb. C/ Pedraforca||Barrio Ciutat Meridiana - Torre Baró - Vallbona||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle del Pedraforca,Urb. C/ Pedraforca,Barrio Ciutat Meridiana - Torre Baró - Vallbona,Barrio Ciutat Meridiana - Torre Baró - Vallbona,Barcelona,830,830,60,3,1,0,0,segunda mano/buen estado,,1,0,0,1,1,1,0,1,||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08033,Anuncio actualizado hace 17 horas,Anuncio actualizado el 19 de diciembre,2022-12-19
99932192,Alquiler de Piso en calle de Finestrelles,"La Trinitat Vella, Barcelona","Calle de Finestrelles||Barrio La Trinitat Vella||Distrito Sant Andreu||Barcelona||Área de Barcelona, Barcelona",Distrito Sant Andreu,Calle de Finestrelles,Barrio La Trinitat Vella,Barrio La Trinitat Vella,Distrito Sant Andreu,"Área de Barcelona, Barcelona",900,900,60,3,1,0,0,segunda mano/buen estado,1980,0,1,0,3,0,0,0,1,||en trámite|||,08033,Anuncio actualizado hace un día,Anuncio actualizado el 17 de diciembre,2022-12-19
99347025,Alquiler de Piso en calle de la Foradada,"La Trinitat Vella, Barcelona","Calle de la Foradada||Barrio La Trinitat Vella||Distrito Sant Andreu||Barcelona||Área de Barcelona, Barcelona",Distrito Sant Andreu,Calle de la Foradada,Barrio La Trinitat Vella,Barrio La Trinitat Vella,Distrito Sant Andreu,"Área de Barcelona, Barcelona",935,935,60,3,1,0,0,segunda mano/buen estado,1970,0,0,0,2,0,0,0,1,||en trámite|||,08033,Anuncio actualizado hace 18 días,Anuncio actualizado el 1 de diciembre,2022-12-19
