id,name,zone,ubicacion_full,distrito2,calle,barrio,barrio2,distrito,area,price,price_before,square_mt,rooms,wc,terraza,balcon,estado,año,armarios,cocina,amueblado,planta,calef,asc,aire,exterior,datalles2,cp,actualizacion,actualizacion2,extract_day
99382973,Alquiler de Dúplex en mare de deu dels angels,"La Teixonera, Barcelona","mare de deu dels angels||Urb. Teixonera||Barrio La Teixonera||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona",Distrito Horta Guinardó,mare de deu dels angels,Urb. Teixonera,Barrio La Teixonera,Barrio La Teixonera,Barcelona,1100,1100,110,2,2,1,1,segunda mano/buen estado,2022,0,0,0,1,1,1,0,1,||aire acondicionado|||zonas verdes||||consumo: |134 kwh/m² año|||emisiones: |24 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08035,Anuncio actualizado hace 3 horas,Anuncio actualizado el 1 de noviembre,2022-11-01
98590529,Alquiler de Piso en calle de Balsareny,"Sant Gervasi - La Bonanova, Barcelona","Calle de Balsareny||Barrio Sant Gervasi - La Bonanova||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona",Distrito Sarrià-Sant Gervasi,Calle de Balsareny,Barrio Sant Gervasi - La Bonanova,Barrio Sant Gervasi - La Bonanova,Distrito Sarrià-Sant Gervasi,"Área de Barcelona, Barcelona",3497,3497,100,2,3,1,1,segunda mano/buen estado,,1,0,0,1,1,1,0,1,||aire acondicionado|||piscina|||zonas verdes||||consumo: |38 kwh/m² año|||emisiones: |8 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08035,Anuncio actualizado hace 16 horas,Anuncio actualizado el 1 de noviembre,2022-11-01
99382988,Alquiler de Ático en mare de deu dels angels,"La Teixonera, Barcelona","mare de deu dels angels||Urb. Teixonera||Barrio La Teixonera||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona",Distrito Horta Guinardó,mare de deu dels angels,Urb. Teixonera,Barrio La Teixonera,Barrio La Teixonera,Barcelona,1000,1000,80,2,2,1,1,segunda mano/buen estado,2022,1,0,0,3,1,1,1,1,||aire acondicionado||||consumo: |138 kwh/m² año|||emisiones: |27 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08035,Anuncio actualizado hace 3 horas,Anuncio actualizado el 1 de noviembre,2022-11-01
94362951,Alquiler de Casa o chalet en Sant Genís Dels Agudells - Montbau,"Horta Guinardó, Barcelona","||Barrio Sant Genís Dels Agudells - Montbau||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona",Distrito Horta Guinardó,,Barrio Sant Genís Dels Agudells - Montbau,Barrio Sant Genís Dels Agudells - Montbau,Distrito Horta Guinardó,"Área de Barcelona, Barcelona",8000,8000,268,3,3,1,1,segunda mano/buen estado,1928,1,1,1,0,1,0,0,0,||aire acondicionado|||jardín||||en trámite|||,08035,Anuncio actualizado hace 16 horas,Anuncio actualizado el 1 de noviembre,2022-11-01
99359555,Alquiler de Ático en La Teixonera,"Horta Guinardó, Barcelona","||Barrio La Teixonera||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona",Distrito Horta Guinardó,,Barrio La Teixonera,Barrio La Teixonera,Distrito Horta Guinardó,"Área de Barcelona, Barcelona",2600,2600,120,4,1,1,0,segunda mano/buen estado,,0,1,1,4,0,1,1,1,||aire acondicionado||||en trámite|||,08035,Anuncio actualizado hace 4 días,Anuncio actualizado el 28 de octubre,2022-11-01
98059824,Alquiler de Piso en calle de Balsareny,"Sant Gervasi - La Bonanova, Barcelona","Calle de Balsareny||Barrio Sant Gervasi - La Bonanova||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona",Distrito Sarrià-Sant Gervasi,Calle de Balsareny,Barrio Sant Gervasi - La Bonanova,Barrio Sant Gervasi - La Bonanova,Distrito Sarrià-Sant Gervasi,"Área de Barcelona, Barcelona",3497,3497,100,2,2,1,0,segunda mano/buen estado,,0,0,0,1,0,1,1,1,||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08035,Anuncio actualizado hace 16 horas,Anuncio actualizado el 1 de noviembre,2022-11-01
99325054,"Alquiler de Piso en calle de Balsareny, 1","Sant Gervasi - La Bonanova, Barcelona","Calle de Balsareny, 1||Urb. Sant Gervasi||Barrio Sant Gervasi - La Bonanova||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona",Distrito Sarrià-Sant Gervasi,"Calle de Balsareny, 1",Urb. Sant Gervasi,Barrio Sant Gervasi - La Bonanova,Barrio Sant Gervasi - La Bonanova,Barcelona,3051,3051,114,3,2,0,1,segunda mano/buen estado,,1,1,1,2,1,1,0,1,||aire acondicionado|||piscina|||zonas verdes||||consumo: |38 kwh/m² año|||emisiones: |8 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08035,Anuncio actualizado hace 6 días,Anuncio actualizado el 26 de octubre,2022-11-01
99080441,"Alquiler de Piso en paseo de la Mare de Déu del Coll, 238","El Carmel, Barcelona","Paseo de la Mare de Déu del Coll, 238||Barrio El Carmel||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona",Distrito Horta Guinardó,"Paseo de la Mare de Déu del Coll, 238",Barrio El Carmel,Barrio El Carmel,Distrito Horta Guinardó,"Área de Barcelona, Barcelona",1200,1200,90,3,1,1,1,segunda mano/buen estado,1986,1,1,1,1,1,0,0,1,||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08035,Anuncio actualizado hace 16 horas,Anuncio actualizado el 1 de noviembre,2022-11-01
99238723,Alquiler de Ático en calle de Samaniego,"La Teixonera, Barcelona","Calle de Samaniego||Barrio La Teixonera||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona",Distrito Horta Guinardó,Calle de Samaniego,Barrio La Teixonera,Barrio La Teixonera,Distrito Horta Guinardó,"Área de Barcelona, Barcelona",1500,1500,60,2,1,1,0,segunda mano/buen estado,1992,0,1,1,0,1,1,1,1,||aire acondicionado||||no indicado|||,08035,Anuncio actualizado hace 2 días,Anuncio actualizado el 29 de octubre,2022-11-01
99167481,Alquiler de Casa o chalet independiente en calle de Fastenrath,"La Teixonera, Barcelona","Calle de Fastenrath||Barrio La Teixonera||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona",Distrito Horta Guinardó,Calle de Fastenrath,Barrio La Teixonera,Barrio La Teixonera,Distrito Horta Guinardó,"Área de Barcelona, Barcelona",1850,1850,189,5,4,1,0,segunda mano/buen estado,,0,1,1,0,1,0,1,0,||aire acondicionado||||consumo: |498 kwh/m² año|||emisiones: |104 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08035,Anuncio actualizado hace 22 horas,Anuncio actualizado el 31 de octubre,2022-11-01
