id,name,zone,ubicacion_full,distrito2,calle,barrio,barrio2,distrito,area,price,price_before,square_mt,rooms,wc,terraza,balcon,estado,año,armarios,cocina,amueblado,planta,calef,asc,aire,exterior,datalles2,cp,actualizacion,actualizacion2,extract_day
99573041,"Alquiler de Piso en calle de Lepant, 143","El Fort Pienc, Barcelona","Calle de Lepant, 143||Barrio El Fort Pienc||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona",Distrito Eixample,"Calle de Lepant, 143",Barrio El Fort Pienc,Barrio El Fort Pienc,Distrito Eixample,"Área de Barcelona, Barcelona",2400,2400,93,3,2,1,1,segunda mano/buen estado,,1,1,1,6,1,1,1,1,||aire acondicionado||||consumo: |120 kwh/m² año|||emisiones: |120 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08013,Anuncio actualizado hace 57 minutos,Anuncio actualizado el 16 de noviembre,2022-11-16
98932753,Alquiler de Piso en avenida Diagonal,"La Dreta de l'Eixample, Barcelona","Avenida Diagonal||Barrio La Dreta de l'Eixample||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona",Distrito Eixample,Avenida Diagonal,Barrio La Dreta de l'Eixample,Barrio La Dreta de l'Eixample,Distrito Eixample,"Área de Barcelona, Barcelona",4000,4000,148,3,3,0,0,segunda mano/buen estado,,0,0,0,0,0,0,0,1,"||aire acondicionado|||piscina||||consumo: |0,01 kwh/m² año|||emisiones: |0,01 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",08013,Anuncio actualizado hace 3 horas,Anuncio actualizado el 16 de noviembre,2022-11-16
99569852,Alquiler de Piso en calle de Roger de Flor,"La Dreta de l'Eixample, Barcelona","Calle de Roger de Flor||Barrio La Dreta de l'Eixample||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona",Distrito Eixample,Calle de Roger de Flor,Barrio La Dreta de l'Eixample,Barrio La Dreta de l'Eixample,Distrito Eixample,"Área de Barcelona, Barcelona",1185,1185,85,3,2,1,0,segunda mano/buen estado,,1,0,0,1,0,1,0,0,||consumo: |46 kwh/m² año|||emisiones: |219 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08013,Anuncio actualizado hace 4 horas,Anuncio actualizado el 16 de noviembre,2022-11-16
98837114,Alquiler de Piso en calle Gaudí,"La Sagrada Família, Barcelona","Calle Gaudí||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona",Distrito Eixample,Calle Gaudí,Barrio La Sagrada Família,Barrio La Sagrada Família,Distrito Eixample,"Área de Barcelona, Barcelona",2500,2500,65,2,1,1,1,segunda mano/buen estado,1936,0,1,1,3,1,0,1,1,||aire acondicionado||||consumo: |159 kwh/m² año|||emisiones: |40 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08013,Anuncio actualizado hace 3 horas,Anuncio actualizado el 16 de noviembre,2022-11-16
99569481,Alquiler de Piso en av diagonal,"El Fort Pienc, Barcelona","av diagonal||Barrio El Fort Pienc||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona",Distrito Eixample,av diagonal,Barrio El Fort Pienc,Barrio El Fort Pienc,Distrito Eixample,"Área de Barcelona, Barcelona",2100,2100,91,2,2,0,0,segunda mano/buen estado,,1,1,1,7,0,1,1,1,||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08013,Anuncio actualizado hace 4 horas,Anuncio actualizado el 16 de noviembre,2022-11-16
98986928,Alquiler de Piso en avenida Diagonal,"La Dreta de l'Eixample, Barcelona","Avenida Diagonal||Barrio La Dreta de l'Eixample||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona",Distrito Eixample,Avenida Diagonal,Barrio La Dreta de l'Eixample,Barrio La Dreta de l'Eixample,Distrito Eixample,"Área de Barcelona, Barcelona",4000,4000,178,3,3,1,1,segunda mano/buen estado,1912,1,1,1,0,1,1,0,1,||aire acondicionado|||piscina|||zonas verdes||||consumo: |122 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08013,Anuncio actualizado hace 4 horas,Anuncio actualizado el 16 de noviembre,2022-11-16
40120450,"Alquiler de Piso en Mallorca, 505","El Camp de l'Arpa del Clot, Barcelona","Mallorca, 505||Barrio El Camp de l'Arpa del Clot||Distrito Sant Martí||Barcelona||Área de Barcelona, Barcelona",Distrito Sant Martí,"Mallorca, 505",Barrio El Camp de l'Arpa del Clot,Barrio El Camp de l'Arpa del Clot,Distrito Sant Martí,"Área de Barcelona, Barcelona",1900,1900,76,3,2,1,0,segunda mano/buen estado,2018,1,1,1,5,0,1,0,0,||aire acondicionado|||piscina||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08013,Anuncio actualizado hace 5 horas,Anuncio actualizado el 16 de noviembre,2022-11-16
99327663,Alquiler de Piso en calle de Lepant,"La Sagrada Família, Barcelona","Calle de Lepant||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona",Distrito Eixample,Calle de Lepant,Barrio La Sagrada Família,Barrio La Sagrada Família,Distrito Eixample,"Área de Barcelona, Barcelona",2250,2250,70,2,1,0,1,segunda mano/buen estado,,0,1,1,0,1,0,1,1,||aire acondicionado||||consumo: |139 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08013,Anuncio actualizado hace 4 horas,Anuncio actualizado el 16 de noviembre,2022-11-16
99568228,Alquiler de Piso en avenida Diagonal,"El Fort Pienc, Barcelona","Avenida Diagonal||Barrio El Fort Pienc||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona",Distrito Eixample,Avenida Diagonal,Barrio El Fort Pienc,Barrio El Fort Pienc,Distrito Eixample,"Área de Barcelona, Barcelona",2100,2100,91,2,2,0,0,segunda mano/buen estado,,0,0,0,7,0,1,1,1,||aire acondicionado||||consumo: |168 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08013,Anuncio actualizado hace 6 horas,Anuncio actualizado el 16 de noviembre,2022-11-16
98348258,Alquiler de Piso en calle de Cartagena,"La Sagrada Família, Barcelona","Calle de Cartagena||Urb. La Dreta de l'Eixample||Barrio La Sagrada Família||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona",Distrito Eixample,Calle de Cartagena,Urb. La Dreta de l'Eixample,Barrio La Sagrada Família,Barrio La Sagrada Família,Barcelona,1990,1990,78,2,2,0,0,,2002,0,1,1,1,0,1,0,1,||en trámite|||,08013,Anuncio actualizado hace 5 horas,Anuncio actualizado el 16 de noviembre,2022-11-16
