id,name,zone,ubicacion_full,distrito2,calle,barrio,barrio2,distrito,area,price,price_before,square_mt,rooms,wc,terraza,balcon,estado,año,armarios,cocina,amueblado,planta,calef,asc,aire,exterior,datalles2,cp,actualizacion,actualizacion2,extract_day
99571222,"Alquiler de Piso en avenida JORDÁ, 12","Sant Genís Dels Agudells - Montbau, Barcelona","Avenida JORDÁ, 12||Barrio Sant Genís Dels Agudells - Montbau||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona",Distrito Horta Guinardó,"Avenida JORDÁ, 12",Barrio Sant Genís Dels Agudells - Montbau,Barrio Sant Genís Dels Agudells - Montbau,Distrito Horta Guinardó,"Área de Barcelona, Barcelona",900,900,86,3,1,1,0,segunda mano/buen estado,1979,0,1,1,12,1,1,1,1,||aire acondicionado||||en trámite|||,08035,Anuncio actualizado hace 23 horas,Anuncio actualizado el 16 de noviembre,2022-11-17
99450112,Alquiler de Piso en calle de Balsareny,"Sant Gervasi - La Bonanova, Barcelona","Calle de Balsareny||Barrio Sant Gervasi - La Bonanova||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona",Distrito Sarrià-Sant Gervasi,Calle de Balsareny,Barrio Sant Gervasi - La Bonanova,Barrio Sant Gervasi - La Bonanova,Distrito Sarrià-Sant Gervasi,"Área de Barcelona, Barcelona",3751,3751,126,3,2,1,0,segunda mano/buen estado,2007,1,1,0,0,1,1,0,1,||aire acondicionado|||piscina|||zonas verdes||||consumo: |38 kwh/m² año|||emisiones: |8 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08035,Anuncio actualizado hace 2 horas,Anuncio actualizado el 17 de noviembre,2022-11-17
99563719,Alquiler de Ático en calle de Josep Sangenís,"La Teixonera, Barcelona","Calle de Josep Sangenís||Barrio La Teixonera||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona",Distrito Horta Guinardó,Calle de Josep Sangenís,Barrio La Teixonera,Barrio La Teixonera,Distrito Horta Guinardó,"Área de Barcelona, Barcelona",2600,2600,100,4,1,1,1,segunda mano/buen estado,,1,1,1,4,0,1,1,1,||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08035,Anuncio actualizado hace un día,Anuncio actualizado el 16 de noviembre,2022-11-17
98590529,Alquiler de Piso en calle de Balsareny,"Sant Gervasi - La Bonanova, Barcelona","Calle de Balsareny||Barrio Sant Gervasi - La Bonanova||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona",Distrito Sarrià-Sant Gervasi,Calle de Balsareny,Barrio Sant Gervasi - La Bonanova,Barrio Sant Gervasi - La Bonanova,Distrito Sarrià-Sant Gervasi,"Área de Barcelona, Barcelona",3497,3497,100,2,3,1,1,segunda mano/buen estado,,1,0,0,1,1,1,0,1,||aire acondicionado|||piscina|||zonas verdes||||consumo: |38 kwh/m² año|||emisiones: |8 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08035,Anuncio actualizado hace 2 horas,Anuncio actualizado el 17 de noviembre,2022-11-17
99558569,Alquiler de Piso en calle de Cànoves,"Sant Genís Dels Agudells - Montbau, Barcelona","Calle de Cànoves||Barrio Sant Genís Dels Agudells - Montbau||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona",Distrito Horta Guinardó,Calle de Cànoves,Barrio Sant Genís Dels Agudells - Montbau,Barrio Sant Genís Dels Agudells - Montbau,Distrito Horta Guinardó,"Área de Barcelona, Barcelona",990,990,70,2,1,1,0,segunda mano/buen estado,1967,0,1,1,1,1,0,1,1,||aire acondicionado||||consumo: |50 kwh/m² año|||emisiones: |100 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08035,Anuncio actualizado hace un día,Anuncio actualizado el 15 de noviembre,2022-11-17
94362951,Alquiler de Casa o chalet en Sant Genís Dels Agudells - Montbau,"Horta Guinardó, Barcelona","||Barrio Sant Genís Dels Agudells - Montbau||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona",Distrito Horta Guinardó,,Barrio Sant Genís Dels Agudells - Montbau,Barrio Sant Genís Dels Agudells - Montbau,Distrito Horta Guinardó,"Área de Barcelona, Barcelona",8000,8000,268,3,3,1,1,segunda mano/buen estado,1928,1,1,1,0,1,0,0,0,||aire acondicionado|||jardín||||en trámite|||,08035,Anuncio actualizado hace 2 horas,Anuncio actualizado el 17 de noviembre,2022-11-17
98703847,"Alquiler de Piso en calle de Balsareny, 1","Sant Gervasi - La Bonanova, Barcelona","Calle de Balsareny, 1||Urb. Sarria - Sant Gervasi||Barrio Sant Gervasi - La Bonanova||Distrito Sarrià-Sant Gervasi||Barcelona||Área de Barcelona, Barcelona",Distrito Sarrià-Sant Gervasi,"Calle de Balsareny, 1",Urb. Sarria - Sant Gervasi,Barrio Sant Gervasi - La Bonanova,Barrio Sant Gervasi - La Bonanova,Barcelona,2927,3497,135,2,2,1,0,segunda mano/buen estado,2007,1,1,0,1,1,1,0,1,||aire acondicionado|||piscina|||zonas verdes||||consumo: |38 kwh/m² año|||emisiones: |8 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08035,Anuncio actualizado hace 2 días,Anuncio actualizado el 15 de noviembre,2022-11-17
99579186,Alquiler de Casa o chalet independiente en avenida August Fonts i Carreres,"Vallcarca i els Penitents, Barcelona","Avenida August Fonts i Carreres||Barrio Vallcarca i els Penitents||Distrito Gràcia||Barcelona||Área de Barcelona, Barcelona",Distrito Gràcia,Avenida August Fonts i Carreres,Barrio Vallcarca i els Penitents,Barrio Vallcarca i els Penitents,Distrito Gràcia,"Área de Barcelona, Barcelona",9000,9000,464,4,4,0,0,segunda mano/buen estado,1999,1,1,0,0,1,0,0,0,||aire acondicionado|||piscina|||jardín||||consumo: |139 kwh/m² año|||emisiones: |23 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08035,Anuncio actualizado hace una hora,Anuncio actualizado el 17 de noviembre,2022-11-17
99238723,Alquiler de Ático en calle de Samaniego,"La Teixonera, Barcelona","Calle de Samaniego||Barrio La Teixonera||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona",Distrito Horta Guinardó,Calle de Samaniego,Barrio La Teixonera,Barrio La Teixonera,Distrito Horta Guinardó,"Área de Barcelona, Barcelona",1500,1500,60,2,1,1,0,segunda mano/buen estado,1992,0,1,1,0,1,1,1,1,||aire acondicionado||||no indicado|||,08035,Anuncio actualizado hace 12 días,Anuncio actualizado el 5 de noviembre,2022-11-17
88616758,"Alquiler de Piso en de Sant Dalmir, 27","La Teixonera, Barcelona","de Sant Dalmir, 27||Barrio La Teixonera||Distrito Horta Guinardó||Barcelona||Área de Barcelona, Barcelona",Distrito Horta Guinardó,"de Sant Dalmir, 27",Barrio La Teixonera,Barrio La Teixonera,Distrito Horta Guinardó,"Área de Barcelona, Barcelona",2800,2800,230,4,2,1,0,segunda mano/buen estado,1975,1,1,1,4,1,0,1,1,||aire acondicionado||||consumo: |123 kwh/m² año|||emisiones: |90 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08035,Anuncio actualizado hace 8 horas,Anuncio actualizado el 17 de noviembre,2022-11-17
