id,name,zone,ubicacion_full,distrito2,calle,barrio,barrio2,distrito,area,price,price_before,square_mt,rooms,wc,terraza,balcon,estado,año,armarios,cocina,amueblado,planta,calef,asc,aire,exterior,datalles2,cp,actualizacion,actualizacion2,extract_day
100123093,Alquiler de Piso en calle d'Argullós,"La Prosperitat, Barcelona","Calle d'Argullós||Barrio La Prosperitat||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle d'Argullós,Barrio La Prosperitat,Barrio La Prosperitat,Distrito Nou Barris,"Área de Barcelona, Barcelona",900,900,55,3,1,1,1,segunda mano/buen estado,1964,0,0,0,6,1,1,1,1,||aire acondicionado||||no indicado|||,08016,Anuncio actualizado hace 4 horas,Anuncio actualizado el 12 de enero,2023-01-12
100121878,Alquiler de Piso en calle del Japó,"La Prosperitat, Barcelona","Calle del Japó||Barrio La Prosperitat||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle del Japó,Barrio La Prosperitat,Barrio La Prosperitat,Distrito Nou Barris,"Área de Barcelona, Barcelona",850,850,47,2,1,0,0,segunda mano/buen estado,,0,0,0,0,0,0,0,1,||consumo: |159 kwh/m² año|||emisiones: |41 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 4 horas,Anuncio actualizado el 12 de enero,2023-01-12
100120269,Alquiler de Piso en Vilapicina i la Torre Llobeta,"Nou Barris, Barcelona","||Barrio Vilapicina i la Torre Llobeta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,,Barrio Vilapicina i la Torre Llobeta,Barrio Vilapicina i la Torre Llobeta,Distrito Nou Barris,"Área de Barcelona, Barcelona",1300,1300,75,3,1,0,0,segunda mano/buen estado,,0,1,0,4,1,1,0,1,||en trámite|||,08016,Anuncio actualizado hace 5 horas,Anuncio actualizado el 12 de enero,2023-01-12
100111977,Alquiler de Ático en calle dels Nou Pins,"La Prosperitat, Barcelona","Calle dels Nou Pins||Barrio La Prosperitat||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle dels Nou Pins,Barrio La Prosperitat,Barrio La Prosperitat,Distrito Nou Barris,"Área de Barcelona, Barcelona",820,820,69,2,1,1,0,segunda mano/buen estado,,0,1,1,3,1,0,1,1,||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace un día,Anuncio actualizado el 11 de enero,2023-01-12
100111976,Alquiler de Piso en paseo de Fabra i Puig,"Porta, Barcelona","Paseo de Fabra i Puig||Barrio Porta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Paseo de Fabra i Puig,Barrio Porta,Barrio Porta,Distrito Nou Barris,"Área de Barcelona, Barcelona",1200,1200,98,4,2,0,1,segunda mano/buen estado,1977,0,0,0,3,0,1,0,1,||consumo: |180 kwh/m² año|||emisiones: |45 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 7 horas,Anuncio actualizado el 12 de enero,2023-01-12
100100187,Alquiler de Piso en calle de Artesanía,"La Prosperitat, Barcelona","Calle de Artesanía||Barrio La Prosperitat||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle de Artesanía,Barrio La Prosperitat,Barrio La Prosperitat,Distrito Nou Barris,"Área de Barcelona, Barcelona",800,800,58,2,1,0,0,segunda mano/buen estado,1967,1,1,1,3,0,0,0,0,||consumo: |176 kwh/m² año|||emisiones: |45 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 2 días,Anuncio actualizado el 10 de enero,2023-01-12
100093308,Alquiler de Piso en calle de Pablo Iglesias,"La Prosperitat, Barcelona","Calle de Pablo Iglesias||Barrio La Prosperitat||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle de Pablo Iglesias,Barrio La Prosperitat,Barrio La Prosperitat,Distrito Nou Barris,"Área de Barcelona, Barcelona",950,950,50,3,1,0,0,segunda mano/buen estado,,0,0,0,0,0,0,0,1,||en trámite|||,08016,Anuncio actualizado hace 2 días,Anuncio actualizado el 10 de enero,2023-01-12
100093188,Alquiler de Piso en paseo de Fabra i Puig,"Vilapicina i la Torre Llobeta, Barcelona","Paseo de Fabra i Puig||Barrio Vilapicina i la Torre Llobeta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Paseo de Fabra i Puig,Barrio Vilapicina i la Torre Llobeta,Barrio Vilapicina i la Torre Llobeta,Distrito Nou Barris,"Área de Barcelona, Barcelona",1200,1200,101,2,1,0,1,segunda mano/buen estado,2016,0,1,0,4,0,1,1,1,||aire acondicionado||||en trámite|||,08016,Anuncio actualizado hace 2 días,Anuncio actualizado el 10 de enero,2023-01-12
99614323,Alquiler de Piso en paseo de Fabra i Puig,"Vilapicina i la Torre Llobeta, Barcelona","Paseo de Fabra i Puig||Barrio Vilapicina i la Torre Llobeta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Paseo de Fabra i Puig,Barrio Vilapicina i la Torre Llobeta,Barrio Vilapicina i la Torre Llobeta,Distrito Nou Barris,"Área de Barcelona, Barcelona",2350,2350,104,3,1,1,1,segunda mano/buen estado,,0,1,1,5,1,1,1,1,||aire acondicionado||||consumo: |213 kwh/m² año|||emisiones: |54 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace un día,Anuncio actualizado el 11 de enero,2023-01-12
99216201,"Alquiler de Piso en paseo de Fabra i Puig, 1","Porta, Barcelona","Paseo de Fabra i Puig, 1||Barrio Porta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,"Paseo de Fabra i Puig, 1",Barrio Porta,Barrio Porta,Distrito Nou Barris,"Área de Barcelona, Barcelona",2300,2300,60,1,1,0,0,segunda mano/buen estado,1990,0,1,1,0,1,1,0,0,||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 9 horas,Anuncio actualizado el 12 de enero,2023-01-12
99216200,"Alquiler de Piso en paseo de Fabra i Puig, 1","Porta, Barcelona","Paseo de Fabra i Puig, 1||Barrio Porta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,"Paseo de Fabra i Puig, 1",Barrio Porta,Barrio Porta,Distrito Nou Barris,"Área de Barcelona, Barcelona",2700,2700,75,3,1,0,0,segunda mano/buen estado,1990,0,1,1,0,1,1,0,0,||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 9 horas,Anuncio actualizado el 12 de enero,2023-01-12
99216187,"Alquiler de Piso en paseo de Fabra i Puig, 1","Porta, Barcelona","Paseo de Fabra i Puig, 1||Barrio Porta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,"Paseo de Fabra i Puig, 1",Barrio Porta,Barrio Porta,Distrito Nou Barris,"Área de Barcelona, Barcelona",3100,3100,85,3,1,0,0,segunda mano/buen estado,1990,0,1,1,0,1,1,0,0,||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 9 horas,Anuncio actualizado el 12 de enero,2023-01-12
99216182,"Alquiler de Piso en paseo de Fabra i Puig, 1","Porta, Barcelona","Paseo de Fabra i Puig, 1||Barrio Porta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,"Paseo de Fabra i Puig, 1",Barrio Porta,Barrio Porta,Distrito Nou Barris,"Área de Barcelona, Barcelona",2200,2200,60,1,1,0,0,segunda mano/buen estado,1990,0,1,1,0,1,1,0,0,||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 9 horas,Anuncio actualizado el 12 de enero,2023-01-12
100058747,Alquiler de Piso en calle d'En Tissó,"La Prosperitat, Barcelona","Calle d'En Tissó||Barrio La Prosperitat||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle d'En Tissó,Barrio La Prosperitat,Barrio La Prosperitat,Distrito Nou Barris,"Área de Barcelona, Barcelona",890,890,70,3,1,0,0,segunda mano/buen estado,,0,1,0,0,0,1,0,1,||consumo: |50 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace un día,Anuncio actualizado el 11 de enero,2023-01-12
100083069,Alquiler de Piso en calle Vèlia,"Porta, Barcelona","Calle Vèlia||Barrio Porta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle Vèlia,Barrio Porta,Barrio Porta,Distrito Nou Barris,"Área de Barcelona, Barcelona",750,750,50,3,1,1,0,segunda mano/buen estado,,0,0,0,0,0,0,0,0,||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace un día,Anuncio actualizado el 11 de enero,2023-01-12
96076255,Alquiler de Piso en calle dels Arítjols,"La Prosperitat, Barcelona","Calle dels Arítjols||Urb. Prosperidad||Barrio La Prosperitat||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle dels Arítjols,Urb. Prosperidad,Barrio La Prosperitat,Barrio La Prosperitat,Barcelona,850,850,65,3,1,0,1,segunda mano/buen estado,,1,0,0,2,0,0,1,0,||aire acondicionado||||no indicado|||,08016,Anuncio actualizado hace 6 horas,Anuncio actualizado el 12 de enero,2023-01-12
99879234,Alquiler de Piso en paseo de Fabra i Puig,"Porta, Barcelona","Paseo de Fabra i Puig||Barrio Porta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Paseo de Fabra i Puig,Barrio Porta,Barrio Porta,Distrito Nou Barris,"Área de Barcelona, Barcelona",1000,1100,74,3,1,0,1,segunda mano/buen estado,1975,0,1,1,5,1,1,1,1,||aire acondicionado||||consumo: |163 kwh/m² año|||emisiones: |34 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 8 horas,Anuncio actualizado el 12 de enero,2023-01-12
100030631,Alquiler de Piso en calle de Pons,"La Prosperitat, Barcelona","Calle de Pons||Barrio La Prosperitat||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle de Pons,Barrio La Prosperitat,Barrio La Prosperitat,Distrito Nou Barris,"Área de Barcelona, Barcelona",850,900,62,1,1,0,0,segunda mano/buen estado,,0,0,0,0,0,0,0,1,||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 2 días,Anuncio actualizado el 10 de enero,2023-01-12
99400471,Alquiler de Piso en Passatge de Porta,"Porta, Barcelona","Passatge de Porta||Barrio Porta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Passatge de Porta,Barrio Porta,Barrio Porta,Distrito Nou Barris,"Área de Barcelona, Barcelona",920,920,47,2,1,0,0,segunda mano/buen estado,1968,0,0,0,2,0,0,0,1,||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 7 días,Anuncio actualizado el 5 de enero,2023-01-12
88815891,Alquiler de Ático en paseo Fabra i Puig,"Vilapicina i la Torre Llobeta, Barcelona","Paseo Fabra i Puig||Barrio Vilapicina i la Torre Llobeta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Paseo Fabra i Puig,Barrio Vilapicina i la Torre Llobeta,Barrio Vilapicina i la Torre Llobeta,Distrito Nou Barris,"Área de Barcelona, Barcelona",2100,2300,75,3,1,1,0,segunda mano/buen estado,,0,0,0,6,1,1,1,1,||aire acondicionado||||no indicado|||,08016,Anuncio actualizado hace 25 días,Anuncio actualizado el 17 de diciembre,2023-01-12
100099210,Alquiler de Ático en calle d'Eduard Tubau,"Porta, Barcelona","Calle d'Eduard Tubau||Urb. Porta||Barrio Porta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle d'Eduard Tubau,Urb. Porta,Barrio Porta,Barrio Porta,Barcelona,850,850,49,2,1,1,0,segunda mano/buen estado,,0,0,0,0,0,0,0,1,||consumo: |103 kwh/m² año|||emisiones: |19 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 2 días,Anuncio actualizado el 10 de enero,2023-01-12
100091618,Alquiler de Ático en calle d'Escòcia,"Vilapicina i la Torre Llobeta, Barcelona","Calle d'Escòcia||Barrio Vilapicina i la Torre Llobeta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle d'Escòcia,Barrio Vilapicina i la Torre Llobeta,Barrio Vilapicina i la Torre Llobeta,Distrito Nou Barris,"Área de Barcelona, Barcelona",1400,1400,52,2,1,0,0,segunda mano/buen estado,1973,0,0,0,0,0,1,0,0,||en trámite|||,08016,Anuncio actualizado hace 2 días,Anuncio actualizado el 10 de enero,2023-01-12
99875684,"Alquiler de Piso en paseo de la Ciutat de Mallorca, 6 - 8","Porta, Barcelona","Paseo de la Ciutat de Mallorca, 6 - 8||Barrio Porta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,"Paseo de la Ciutat de Mallorca, 6 - 8",Barrio Porta,Barrio Porta,Distrito Nou Barris,"Área de Barcelona, Barcelona",1200,1200,100,3,1,0,0,segunda mano/buen estado,,0,0,0,11,0,1,0,0,||en trámite|||,08016,Anuncio actualizado hace un día,Anuncio actualizado el 11 de enero,2023-01-12
99854158,Alquiler de Piso en calle d'Eduard Tubau,"Porta, Barcelona","Calle d'Eduard Tubau||Urb. Porta||Barrio Porta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle d'Eduard Tubau,Urb. Porta,Barrio Porta,Barrio Porta,Barcelona,800,800,53,2,1,1,0,segunda mano/buen estado,,1,0,0,0,0,0,0,1,||consumo: |103 kwh/m² año|||emisiones: |19 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 2 días,Anuncio actualizado el 10 de enero,2023-01-12
100084076,Alquiler de Piso en calle dels nous pins,"La Prosperitat, Barcelona","Calle dels nous pins||Barrio La Prosperitat||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle dels nous pins,Barrio La Prosperitat,Barrio La Prosperitat,Distrito Nou Barris,"Área de Barcelona, Barcelona",820,820,69,2,1,1,1,segunda mano/buen estado,,0,1,1,3,0,0,0,1,||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 3 días,Anuncio actualizado el 9 de enero,2023-01-12
99942559,"Alquiler de Ático en calle d'Arnau d'Oms, 55","Porta, Barcelona","Calle d'Arnau d'Oms, 55||Barrio Porta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,"Calle d'Arnau d'Oms, 55",Barrio Porta,Barrio Porta,Distrito Nou Barris,"Área de Barcelona, Barcelona",1300,1300,96,3,1,1,0,segunda mano/buen estado,1974,1,1,1,6,1,1,1,1,||aire acondicionado||||consumo: |264 kwh/m² año|||emisiones: |68 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 8 días,Anuncio actualizado el 4 de enero,2023-01-12
96122547,Alquiler de Ático en calle de Joaquim Valls,"La Prosperitat, Barcelona","Calle de Joaquim Valls||Urb. La Prosperitat||Barrio La Prosperitat||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle de Joaquim Valls,Urb. La Prosperitat,Barrio La Prosperitat,Barrio La Prosperitat,Barcelona,600,600,23,1,1,0,0,segunda mano/buen estado,,0,0,0,0,0,0,0,1,||consumo: |109 kwh/m² año|||emisiones: |21 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 3 días,Anuncio actualizado el 9 de enero,2023-01-12
98150469,"Alquiler de Piso en calle de Malgrat, 85","Porta, Barcelona","Calle de Malgrat, 85||Barrio Porta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,"Calle de Malgrat, 85",Barrio Porta,Barrio Porta,Distrito Nou Barris,"Área de Barcelona, Barcelona",1100,1100,54,2,1,1,1,segunda mano/buen estado,,1,1,1,0,0,0,1,0,||aire acondicionado||||consumo: |379 kwh/m² año|||emisiones: |64 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace un día,Anuncio actualizado el 11 de enero,2023-01-12
99965067,Alquiler de Ático en calle VIÑAR s/n,"La Prosperitat, Barcelona","Calle VIÑAR s/n||Barrio La Prosperitat||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle VIÑAR s/n,Barrio La Prosperitat,Barrio La Prosperitat,Distrito Nou Barris,"Área de Barcelona, Barcelona",850,850,50,2,1,0,0,segunda mano/buen estado,1963,0,0,0,5,0,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: |10,12 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",08016,Anuncio actualizado hace 15 días,Anuncio actualizado el 28 de diciembre,2023-01-12
100049523,Alquiler de Piso en calle del Doctor Pi i Molist,"Porta, Barcelona","Calle del Doctor Pi i Molist||Barrio Porta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle del Doctor Pi i Molist,Barrio Porta,Barrio Porta,Distrito Nou Barris,"Área de Barcelona, Barcelona",1475,1475,95,4,1,0,0,segunda mano/buen estado,,1,1,1,1,0,1,1,1,||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 8 días,Anuncio actualizado el 4 de enero,2023-01-12
99922040,Alquiler de Piso en calle d'Alloza,"Porta, Barcelona","Calle d'Alloza||Barrio Porta||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Calle d'Alloza,Barrio Porta,Barrio Porta,Distrito Nou Barris,"Área de Barcelona, Barcelona",1450,1450,98,4,1,0,0,segunda mano/buen estado,,0,0,0,3,1,0,0,1,||consumo: |131 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace un día,Anuncio actualizado el 10 de enero,2023-01-12
100006435,Alquiler de Dúplex en La Prosperitat,"Nou Barris, Barcelona","||Barrio La Prosperitat||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,,Barrio La Prosperitat,Barrio La Prosperitat,Distrito Nou Barris,"Área de Barcelona, Barcelona",1200,1200,187,3,2,1,1,segunda mano/buen estado,1957,1,1,1,4,1,0,1,1,||aire acondicionado||||consumo: |150 kwh/m² año|||emisiones: |60 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 15 días,Anuncio actualizado el 28 de diciembre,2023-01-12
40305513,"Alquiler de Ático en calle dels Nou Pins, 102","La Prosperitat, Barcelona","Calle dels Nou Pins, 102||Barrio La Prosperitat||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,"Calle dels Nou Pins, 102",Barrio La Prosperitat,Barrio La Prosperitat,Distrito Nou Barris,"Área de Barcelona, Barcelona",820,820,69,2,1,1,0,segunda mano/buen estado,,0,1,1,3,0,0,0,1,||consumo: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace 2 días,Anuncio actualizado el 10 de enero,2023-01-12
99623317,Alquiler de Ático en Santa Engracia,"La Prosperitat, Barcelona","Santa Engracia||Barrio La Prosperitat||Distrito Nou Barris||Barcelona||Área de Barcelona, Barcelona",Distrito Nou Barris,Santa Engracia,Barrio La Prosperitat,Barrio La Prosperitat,Distrito Nou Barris,"Área de Barcelona, Barcelona",850,850,65,2,1,1,1,segunda mano/buen estado,,0,0,0,4,0,0,0,1,||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,08016,Anuncio actualizado hace un día,Anuncio actualizado el 11 de enero,2023-01-12
