id,name,zone,ubicacion_full,calle,barrio,barrio2,distrito,area,price,price_before,square_mt,rooms,wc,terraza,balcon,estado,año,armarios,cocina,amueblado,planta,calef,asc,aire,exterior,datalles2,cp,actualizacion,actualizacion2,extract_day,distrito2
102225384,"Alquiler de Ático en calle de l'Abat Safont, 7","El Raval, Barcelona","Calle de l'Abat Safont, 7|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de l'Abat Safont, 7",Barrio El Raval,Barrio El Raval,Distrito Ciutat Vella,"Área de Barcelona, Barcelona",850,850,45,1,1,1,0,segunda mano/buen estado,,1,1,1,planta 4,1,0,0,1,||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,8001,Anuncio actualizado hace 2 horas,Anuncio actualizado el 3 de agosto,2023-08-03,Distrito Ciutat Vella
100207102,"Alquiler de Estudio en Petxina, 6","El Raval, Barcelona","Petxina, 6|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Petxina, 6",Barrio El Raval,Barrio El Raval,Distrito Ciutat Vella,"Área de Barcelona, Barcelona",695,695,26,0,1,0,1,segunda mano/buen estado,1900.0,1,0,0,planta 1,1,0,0,1,||en trámite|||,8001,Anuncio actualizado hace 52 minutos,Anuncio actualizado el 3 de agosto,2023-08-03,Distrito Ciutat Vella
97808177,"Alquiler de Piso en arco del Teatre, 59","El Raval, Barcelona","Arco del Teatre, 59|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Arco del Teatre, 59",Barrio El Raval,Barrio El Raval,Distrito Ciutat Vella,"Área de Barcelona, Barcelona",1500,1500,60,2,1,0,0,segunda mano/buen estado,,0,1,1,planta 5,1,1,1,1,||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,8001,Anuncio actualizado hace 5 horas,Anuncio actualizado el 3 de agosto,2023-08-03,Distrito Ciutat Vella
102212119,Alquiler de Piso en calle de Sant Bertran,"El Raval, Barcelona","Calle de Sant Bertran|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona",Calle de Sant Bertran,Barrio El Raval,Barrio El Raval,Distrito Ciutat Vella,"Área de Barcelona, Barcelona",760,760,35,1,1,0,1,segunda mano/buen estado,,0,1,1,planta 3,0,0,0,1,||en trámite|||,8001,Anuncio actualizado hace 3 horas,Anuncio actualizado el 3 de agosto,2023-08-03,Distrito Ciutat Vella
89196523,"Alquiler de Piso en calle de l'Hospital, 6","El Raval, Barcelona","Calle de l'Hospital, 6|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de l'Hospital, 6",Barrio El Raval,Barrio El Raval,Distrito Ciutat Vella,"Área de Barcelona, Barcelona",1100,1100,65,1,1,1,1,segunda mano/buen estado,,0,1,1,planta 2,1,0,1,1,||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,8001,Anuncio actualizado hace 3 horas,Anuncio actualizado el 3 de agosto,2023-08-03,Distrito Ciutat Vella
101671520,Alquiler de Piso en calle Nou de Dulce,"El Raval, Barcelona","Calle Nou de Dulce|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona",Calle Nou de Dulce,Barrio El Raval,Barrio El Raval,Distrito Ciutat Vella,"Área de Barcelona, Barcelona",1580,1580,80,4,1,0,1,segunda mano/buen estado,,0,1,1,planta 1,1,0,0,1,||consumo: |78 kwh/m² año|||emisiones: |54 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,8001,Anuncio actualizado hace 3 horas,Anuncio actualizado el 3 de agosto,2023-08-03,Distrito Ciutat Vella
100115011,Alquiler de Piso en calle del Lleó,"El Raval, Barcelona","Calle del Lleó|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona",Calle del Lleó,Barrio El Raval,Barrio El Raval,Distrito Ciutat Vella,"Área de Barcelona, Barcelona",1325,1325,52,2,1,0,1,segunda mano/buen estado,,0,1,1,planta 2,1,0,1,1,||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||,8001,Anuncio actualizado hace 5 horas,Anuncio actualizado el 3 de agosto,2023-08-03,Distrito Ciutat Vella
102162354,Alquiler de Piso en El Raval,"Ciutat Vella, Barcelona","|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona",,Barrio El Raval,Barrio El Raval,Distrito Ciutat Vella,"Área de Barcelona, Barcelona",1200,1200,90,2,1,0,1,segunda mano/buen estado,,0,1,1,planta 1,1,0,0,1,||consumo: |69 kwh/m² año|||emisiones: |47 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||,8001,Anuncio actualizado hace 3 horas,Anuncio actualizado el 3 de agosto,2023-08-03,Distrito Ciutat Vella
102214552,"Alquiler de Piso en calle de la Riereta, 35","El Raval, Barcelona","Calle de la Riereta, 35|Urb. Ecoliving|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de la Riereta, 35",Urb. Ecoliving,Barrio El Raval,Barrio El Raval,Barcelona,1500,1500,65,1,2,1,1,segunda mano/buen estado,,1,1,1,planta 2,1,1,0,0,||aire acondicionado|||piscina|||zonas verdes||||en trámite|||,8001,Anuncio actualizado hace 4 horas,Anuncio actualizado el 3 de agosto,2023-08-03,Distrito Ciutat Vella
102210175,Alquiler de Piso en ronda de Sant Antoni,"El Raval, Barcelona","Ronda de Sant Antoni|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona",Ronda de Sant Antoni,Barrio El Raval,Barrio El Raval,Distrito Ciutat Vella,"Área de Barcelona, Barcelona",1300,1300,60,2,1,0,1,segunda mano/buen estado,,1,1,1,planta 3,1,1,1,1,||aire acondicionado||||en trámite|||,8001,Anuncio actualizado hace 5 horas,Anuncio actualizado el 3 de agosto,2023-08-03,Distrito Ciutat Vella
