"","id","name","zone","ubicacion_full","calle","barrio","barrio2","distrito","area","price","price_before","square_mt","rooms","wc","terraza","balcon","estado","año","armarios","cocina","amueblado","planta","calef","asc","aire","exterior","datalles2","cp","actualizacion","actualizacion2","extract_day","distrito2","regex_barris","key_open","key_shp","casa","lujo","estudio","wc2","rooms2","log_price","terraza_balcon","flag_planta","new_planta"
"424",100893209,"Alquiler de Piso en calle de la Ciutat","El Gòtic, Barcelona","Calle de la Ciutat|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de la Ciutat","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1645,1645,50,1,1,0,1,"segunda mano/buen estado",1900,1,1,1,"planta 1",1,0,1,1,"||aire acondicionado||||consumo: |252 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace un día","Anuncio actualizado el 1 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","1",7.40549566319947,1,0,1
"425",101244746,"Alquiler de Piso en calle del Correu Vell","El Gòtic, Barcelona","Calle del Correu Vell|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle del Correu Vell","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2200,2200,95,2,2,0,1,"segunda mano/buen estado",NA,1,1,1,"planta 3",1,1,1,1,"||aire acondicionado||||consumo: |139 kwh/m² año|||emisiones: |23 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 21 horas","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","2","2",7.69621263934641,1,0,3
"426",99599840,"Alquiler de Piso en calle d'en Gignàs","El Gòtic, Barcelona","Calle d'en Gignàs|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle d'en Gignàs","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2500,2500,99,2,2,0,0,"segunda mano/buen estado",NA,0,1,1,"planta 3",1,1,1,1,"||aire acondicionado||||consumo: |460 kwh/m² año|||emisiones: |120 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace un día","Anuncio actualizado el 1 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","2","2",7.82404601085629,0,0,3
"427",101010944,"Alquiler de Piso en calle d'en Gignàs","El Gòtic, Barcelona","Calle d'en Gignàs|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle d'en Gignàs","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2200,2200,83,2,2,0,1,"segunda mano/buen estado",1880,0,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||consumo: |65 kwh/m² año|||emisiones: |11 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 21 horas","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","2","2",7.69621263934641,1,0,1
"428",100905544,"Alquiler de Piso en calle de la Ciutat","El Gòtic, Barcelona","Calle de la Ciutat|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de la Ciutat","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1895,1895,50,1,1,0,1,"segunda mano/buen estado",1900,1,1,1,"planta 1",1,0,1,1,"||aire acondicionado||||consumo: |252 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace un día","Anuncio actualizado el 1 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","1",7.54697411751653,1,0,1
"429",101108037,"Alquiler de Piso en calle de la Palla","El Gòtic, Barcelona","Calle de la Palla|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de la Palla","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2420,2420,112,3,2,1,1,"segunda mano/buen estado",2019,1,1,1,"planta 2",1,1,1,1,"||aire acondicionado||||consumo: |22 kwh/m² año|||emisiones: |3 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 22 horas","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","2","3",7.79152281915073,1,0,2
"430",99837502,"Alquiler de Piso en calle de la Ciutat","El Gòtic, Barcelona","Calle de la Ciutat|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de la Ciutat","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2500,2500,72,1,1,1,1,"segunda mano/buen estado",2017,1,1,1,"planta 4",1,1,1,1,"||aire acondicionado||||consumo: |213 kwh/m² año|||emisiones: |54 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 4 días","Anuncio actualizado el 28 de abril","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","1",7.82404601085629,1,0,4
"431",98270059,"Alquiler de Piso en calle de Petritxol","El Gòtic, Barcelona","Calle de Petritxol|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de Petritxol","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",3500,3500,114,2,2,0,1,"segunda mano/buen estado",1900,1,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||consumo: |127 kwh/m² año|||emisiones: |21 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 22 horas","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","2","2",8.1605182474775,1,0,1
"432",101171271,"Alquiler de Piso en El Gòtic","Ciutat Vella, Barcelona","|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2420,2420,150,4,1,1,0,"segunda mano/buen estado",1910,1,1,1,"bajo",1,0,0,1,"||consumo: |192 kwh/m² año|||emisiones: |50 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 4 días","Anuncio actualizado el 28 de abril","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","4 o mas",7.79152281915073,1,0,0
"433",98270275,"Alquiler de Ático en calle d'en Gignàs","El Gòtic, Barcelona","Calle d'en Gignàs|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle d'en Gignàs","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2200,2200,48,1,1,1,0,"segunda mano/buen estado",1880,1,1,1,"planta 4",1,1,1,1,"||aire acondicionado||||consumo: |65 kwh/m² año|||emisiones: |11 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 22 horas","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","1",7.69621263934641,1,0,4
"434",101222662,"Alquiler de Piso en El Gòtic","Ciutat Vella, Barcelona","|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2100,2100,93,3,2,0,0,"segunda mano/buen estado",NA,0,1,1,"0",0,0,1,1,"||aire acondicionado||||consumo: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 2 días","Anuncio actualizado el 1 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","2","3",7.64969262371151,0,1,0
"435",98270954,"Alquiler de Piso en calle Ample","El Gòtic, Barcelona","Calle Ample|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle Ample","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",4000,4000,135,3,2,0,0,"segunda mano/buen estado",1900,1,1,1,"planta 4",1,1,1,1,"||aire acondicionado||||consumo: |199 kwh/m² año|||emisiones: |51 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 22 horas","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","2","3",8.29404964010203,0,0,4
"436",101222699,"Alquiler de Piso en El Gòtic","Ciutat Vella, Barcelona","|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1600,1600,70,2,1,1,1,"segunda mano/buen estado",NA,0,1,1,"0",0,0,1,1,"||aire acondicionado||||no indicado|||",8002,"Anuncio actualizado hace 4 días","Anuncio actualizado el 28 de abril","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","2",7.37775890822787,1,1,0
"437",90620799,"Alquiler de Piso en El Gòtic","Ciutat Vella, Barcelona","|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",9500,9500,250,5,5,1,0,"segunda mano/buen estado",1936,0,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||consumo: |999,99 kwh/m² año|||emisiones: |999,99 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 23 horas","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","1","0","4 o mas","4 o mas",9.15904707758863,1,0,1
"438",101216537,"Alquiler de Ático en El Gòtic","Ciutat Vella, Barcelona","|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1450,1450,70,1,1,1,1,"segunda mano/buen estado",1950,1,1,1,"planta 5",1,1,1,1,"||aire acondicionado||||consumo: |346 kwh/m² año|||emisiones: |72 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 4 días","Anuncio actualizado el 28 de abril","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","1",7.27931883541462,1,0,5
"439",98345334,"Alquiler de Ático en calle de la Independència, 258","La Dreta de l'Eixample, Barcelona","Calle de la Independència, 258|Barrio La Dreta de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de la Independència, 258","Barrio La Dreta de l'Eixample","Barrio La Dreta de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",2200,2200,155,3,2,1,0,"segunda mano/buen estado",NA,1,1,1,"planta 5",1,1,1,1,"||aire acondicionado||||en trámite|||",8002,"Anuncio actualizado hace 23 horas","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Eixample","dreta eixample","dreta eixample","dreta eixample","0","0","0","2","3",7.69621263934641,1,0,5
"440",101047680,"Alquiler de Piso en El Gòtic","Ciutat Vella, Barcelona","|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",3500,3500,155,3,2,1,1,"",NA,1,1,1,"0",0,1,1,1,"||aire acondicionado||||consumo: |458 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 4 días","Anuncio actualizado el 28 de abril","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","2","3",8.1605182474775,1,1,0
"441",86185225,"Alquiler de Piso en calle d'Avinyó, 52","El Gòtic, Barcelona","Calle d'Avinyó, 52|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle d'Avinyó, 52","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1700,1700,100,2,1,0,1,"segunda mano/buen estado",2010,1,1,0,"planta 2",1,1,1,1,"||aire acondicionado||||en trámite|||",8002,"Anuncio actualizado hace 23 horas","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","2",7.43838353004431,1,0,2
"442",101090715,"Alquiler de Piso en El Gòtic","Ciutat Vella, Barcelona","|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2420,2420,121,3,2,1,1,"segunda mano/buen estado",NA,1,1,1,"0",0,1,1,1,"||aire acondicionado||||consumo: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 4 días","Anuncio actualizado el 28 de abril","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","2","3",7.79152281915073,1,1,0
"443",94555013,"Alquiler de Ático en calle d'Avinyó","El Gòtic, Barcelona","Calle d'Avinyó|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle d'Avinyó","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1350,1350,75,1,2,0,1,"segunda mano/buen estado",2008,0,1,0,"planta 3",1,1,1,1,"||aire acondicionado||||consumo: |146 kwh/m² año|||emisiones: |24 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 23 horas","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","2","1",7.20785987143248,1,0,3
"444",101049091,"Alquiler de Piso en Garcia i faria s/n","La Dreta de l'Eixample, Barcelona","Garcia i faria s/n|Barrio La Dreta de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Garcia i faria s/n","Barrio La Dreta de l'Eixample","Barrio La Dreta de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",3500,3500,116,3,1,1,0,"segunda mano/buen estado",NA,1,1,1,"planta 3",1,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace un día","Anuncio actualizado el 1 de mayo","2023-05-03","Distrito Eixample","dreta eixample","dreta eixample","dreta eixample","0","0","0","1","3",8.1605182474775,1,0,3
"445",101037629,"Alquiler de Piso en calle d'en Copons","El Gòtic, Barcelona","Calle d'en Copons|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle d'en Copons","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",4800,4800,150,3,2,1,1,"segunda mano/buen estado",2022,1,1,1,"planta 1",1,1,1,1,"||aire acondicionado||||consumo: |241 kwh/m² año|||emisiones: |50 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 13 días","Anuncio actualizado el 20 de abril","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","2","3",8.47637119689598,1,0,1
"446",101200404,"Alquiler de Piso en plaza del Pi","El Gòtic, Barcelona","Plaza del Pi|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Plaza del Pi","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",980,980,95,3,2,0,0,"segunda mano/buen estado",NA,0,1,0,"planta 4",0,0,0,1,"||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 23 horas","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","2","3",6.88755257166462,0,0,4
"447",101114709,"Alquiler de Piso en El Gòtic","Ciutat Vella, Barcelona","|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2200,2200,95,2,2,0,1,"segunda mano/buen estado",NA,1,1,1,"0",1,1,1,1,"||aire acondicionado||||en trámite|||",8002,"Anuncio actualizado hace un día","Anuncio actualizado el 1 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","2","2",7.69621263934641,1,1,0
"448",93759656,"Alquiler de Piso en Passatge Dormitori Sant Francesc","El Gòtic, Barcelona","Passatge Dormitori Sant Francesc|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Passatge Dormitori Sant Francesc","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",3500,4800,100,3,3,0,1,"segunda mano/buen estado",1945,1,1,1,"planta 2",1,1,0,1,"||aire acondicionado|||piscina||||consumo: |176 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 14 días","Anuncio actualizado el 18 de abril","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","3","3",8.1605182474775,1,0,2
"449",92216174,"Alquiler de Piso en Passatge Dormitori Sant Francesc","El Gòtic, Barcelona","Passatge Dormitori Sant Francesc|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Passatge Dormitori Sant Francesc","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",3000,4000,100,3,2,0,1,"segunda mano/buen estado",1901,1,1,1,"planta 1",1,1,0,1,"||aire acondicionado|||piscina||||consumo: |176 kwh/m² año|||emisiones: |30 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 3 días","Anuncio actualizado el 29 de abril","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","2","3",8.00636756765025,1,0,1
"450",100055890,"Alquiler de Piso en Passatge Madoz","El Gòtic, Barcelona","Passatge Madoz|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Passatge Madoz","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",3650,3650,128,5,2,0,0,"segunda mano/buen estado",1936,0,1,1,"planta 1",1,0,1,1,"||aire acondicionado||||consumo: |220 kwh/m² año|||emisiones: |37 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace un día","Anuncio actualizado el 1 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","2","4 o mas",8.20248244657654,0,0,1
"451",99947895,"Alquiler de Piso en calle del Correu Vell","El Gòtic, Barcelona","Calle del Correu Vell|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle del Correu Vell","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1250,1250,55,1,1,0,0,"segunda mano/buen estado",NA,0,0,0,"planta 1",0,0,1,1,"||aire acondicionado||||consumo: |221 kwh/m² año|||emisiones: |56 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace un día","Anuncio actualizado el 1 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","1",7.13089883029635,0,0,1
"452",99645845,"Alquiler de Piso en Passatge del Patriarca","El Gòtic, Barcelona","Passatge del Patriarca|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Passatge del Patriarca","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",5200,5200,213,3,2,1,0,"segunda mano/buen estado",2011,0,1,1,"planta 4",1,1,1,1,"||aire acondicionado||||consumo: |73 kwh/m² año|||emisiones: |16 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 14 días","Anuncio actualizado el 18 de abril","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","1","0","2","3",8.55641390456952,1,0,4
"453",100344560,"Alquiler de Piso en calle d'en Copons","El Gòtic, Barcelona","Calle d'en Copons|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle d'en Copons","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",5500,5500,136,3,2,1,1,"segunda mano/buen estado",NA,0,1,1,"0",1,1,1,1,"||aire acondicionado||||no indicado|||",8002,"Anuncio actualizado hace 22 horas","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","1","0","2","3",8.61250337122056,1,1,0
"454",90115090,"Alquiler de Piso en calle Ample","El Gòtic, Barcelona","Calle Ample|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle Ample","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1782,1782,60,2,1,0,0,"segunda mano/buen estado",NA,0,1,1,"planta 2",0,0,1,0,"||aire acondicionado||||no indicado|||",8002,"Anuncio actualizado hace 21 horas","Anuncio actualizado el 2 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","2",7.48549160803075,0,0,2
"455",101071533,"Alquiler de Piso en plaza Reial, 9","El Gòtic, Barcelona","Plaza Reial, 9|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Plaza Reial, 9","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",995,995,50,1,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace una hora","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","1",6.90274273715859,0,1,0
"456",101071522,"Alquiler de Piso en plaza Reial, 9","El Gòtic, Barcelona","Plaza Reial, 9|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Plaza Reial, 9","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1200,1200,50,1,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace una hora","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","1",7.09007683577609,0,1,0
"457",100595893,"Alquiler de Piso en calle de Bertrellans, 9","El Gòtic, Barcelona","Calle de Bertrellans, 9|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de Bertrellans, 9","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1859,1859,54,1,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace una hora","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","1",7.52779398772144,0,1,0
"458",101071514,"Alquiler de Piso en plaza Reial, 9","El Gòtic, Barcelona","Plaza Reial, 9|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Plaza Reial, 9","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",995,995,50,1,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace una hora","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","1",6.90274273715859,0,1,0
"459",99216202,"Alquiler de Piso en calle Ample, 1","El Gòtic, Barcelona","Calle Ample, 1|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle Ample, 1","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2200,2200,50,1,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace una hora","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","1",7.69621263934641,0,1,0
"460",100595869,"Alquiler de Piso en calle de Bertrellans, 9","El Gòtic, Barcelona","Calle de Bertrellans, 9|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de Bertrellans, 9","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1859,1859,54,1,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace una hora","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","1",7.52779398772144,0,1,0
"461",99216239,"Alquiler de Piso en calle Ample, 1","El Gòtic, Barcelona","Calle Ample, 1|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle Ample, 1","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1400,1400,25,1,1,0,0,"segunda mano/buen estado",1990,0,1,1,"0",1,0,0,0,"||consumo: |150 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace una hora","Anuncio actualizado el 3 de mayo","2023-05-03","Distrito Ciutat Vella","gòtic","gòtic","gòtic","0","0","0","1","1",7.24422751560335,0,1,0
